date,product_id,quantity,sales,name,category,price,year
2022-06-11,P056,10.0,1466.01,Продукт 56,Телефизор,488.67,2022
2022-11-27,P050,4.0,884.22,Продукт 50,Ноутбук,294.74,2022
2022-11-10,P010,9.0,4928.34,Продукт 10,Смартфон,821.39,2022
2022-06-30,P020,3.0,5336.1,Продукт 20,Смартфон,592.9,2022
2022-05-08,P084,7.0,3042.0780617614932,Продукт 84,Wi_Fi_роутер,974.76,2022
2022-07-09,P044,1.0,5173.52,Продукт 44,Смартфон,646.69,2022
2022-05-13,P063,7.0,5905.48,Продукт 63,Смартфон,843.64,2022
2022-08-30,P005,3.0,8613.18,Продукт 5,Телефизор,957.02,2022
2022-03-28,P044,10.0,3880.14,Продукт 44,Смартфон,646.69,2022
2022-08-23,P087,2.0,2205.63,Продукт 87,Wi_Fi_роутер,245.07,2022
2022-12-03,P055,7.0,1402.04,Продукт 55,Смартфон,701.02,2022
2022-06-14,P099,9.0,6809.1,Продукт 99,Ноутбук,680.91,2022
2022-05-28,P065,8.0,3129.39,Продукт 65,Планшет,347.71,2022
2022-07-31,P035,2.0,4562.01,Продукт 35,Телефизор,506.89,2022
2022-09-05,P016,10.0,3042.0780617614932,Продукт 16,Телефизор,353.19,2022
2022-03-27,P033,7.0,4361.9,Продукт 33,Телефизор,436.19,2022
2022-04-22,P024,7.0,4147.8,Продукт 24,Планшет,414.78,2022
2022-05-23,P076,10.0,2922.6,Продукт 76,Смартфон,487.1,2022
2022-04-08,P040,10.0,8764.2,Продукт 40,Смартфон,973.8,2022
2022-05-01,P067,6.0,1829.56,Продукт 67,Смартфон,914.78,2022
2022-04-17,P061,5.0,5718.69,Продукт 61,Ноутбук,635.41,2022
2022-05-11,P074,5.0,2734.15,Продукт 74,Планшет,546.83,2022
2022-07-28,P057,7.0,4881.36,Продукт 57,Смартфон,610.17,2022
2022-07-12,P057,4.0,3661.02,Продукт 57,Смартфон,610.17,2022
2022-12-29,P034,5.0,4291.98,Продукт 34,Планшет,613.14,2022
2022-09-21,P063,2.0,5905.48,Продукт 63,Смартфон,843.64,2022
2022-03-31,P044,2.0,3880.14,Продукт 44,Смартфон,646.69,2022
2022-05-26,P063,3.0,4218.2,Продукт 63,Смартфон,843.64,2022
2022-10-02,P074,9.0,546.83,Продукт 74,Планшет,546.83,2022
2022-10-22,P063,8.0,7592.76,Продукт 63,Смартфон,843.64,2022
2022-12-16,P096,6.0,2885.22,Продукт 96,Смартфон,320.58,2022
2022-05-11,P002,9.0,6627.36,Продукт 2,Ноутбук,828.42,2022
2022-06-29,P020,8.0,2371.6,Продукт 20,Смартфон,592.9,2022
2022-11-30,P049,5.0,2681.52,Продукт 49,Телефизор,893.84,2022
2022-11-22,P017,2.0,1479.3,Продукт 17,Ноутбук,246.55,2022
2022-06-12,P053,2.0,1857.18,Продукт 53,Ноутбук,309.53,2022
2022-06-07,P087,4.0,735.21,Продукт 87,Wi_Fi_роутер,245.07,2022
2022-06-05,P099,5.0,6128.19,Продукт 99,Ноутбук,680.91,2022
2022-02-28,P042,2.0,269.55,Продукт 42,Смартфон,269.55,2022
2022-08-09,P003,1.0,6269.22,Продукт 3,Смартфон,696.58,2022
2022-11-23,P017,4.0,2218.95,Продукт 17,Ноутбук,246.55,2022
2022-07-02,P001,4.0,1441.8,Продукт 1,Телефизор,240.3,2022
2022-10-30,P033,5.0,3489.52,Продукт 33,Телефизор,436.19,2022
2022-11-04,P091,10.0,880.44,Продукт 91,Ноутбук,880.44,2022
2022-10-20,P066,8.0,3042.0780617614932,Продукт 66,Планшет,39.34,2022
2022-02-02,P095,8.0,4525.1,Продукт 95,Ноутбук,452.51,2022
2022-11-17,P079,5.0,6547.8,Продукт 79,Телефизор,935.4,2022
2022-05-08,P085,9.0,3042.0780617614932,Продукт 85,Смартфон,899.55,2022
2022-03-08,P072,1.0,361.36,Продукт 72,Смартфон,180.68,2022
2022-12-18,P062,5.0,3875.55,Продукт 62,Телефизор,553.65,2022
2022-03-01,P017,10.0,986.2,Продукт 17,Ноутбук,246.55,2022
2022-05-08,P012,2.0,1169.5,Продукт 12,Wi_Fi_роутер,584.75,2022
2022-06-29,P078,7.0,724.3,Продукт 78,Wi_Fi_роутер,362.15,2022
2022-02-09,P012,8.0,1169.5,Продукт 12,Wi_Fi_роутер,584.75,2022
2022-06-29,P064,9.0,6797.1,Продукт 64,Телефизор,679.71,2022
2022-03-25,P034,8.0,6131.4,Продукт 34,Планшет,613.14,2022
2022-05-21,P040,1.0,9738.0,Продукт 40,Смартфон,973.8,2022
2022-02-03,P028,2.0,3042.0780617614932,Продукт 28,Wi_Fi_роутер,698.46,2022
2022-08-10,P099,7.0,6809.1,Продукт 99,Ноутбук,680.91,2022
2022-11-06,P096,8.0,3042.0780617614932,Продукт 96,Смартфон,320.58,2022
2022-06-30,P003,8.0,6965.8,Продукт 3,Смартфон,696.58,2022
2022-08-12,P079,7.0,5612.4,Продукт 79,Телефизор,935.4,2022
2022-04-12,P031,10.0,2359.32,Продукт 31,Ноутбук,393.22,2022
2022-03-26,P076,8.0,1948.4,Продукт 76,Смартфон,487.1,2022
2022-08-12,P072,3.0,180.68,Продукт 72,Смартфон,180.68,2022
2022-07-05,P069,4.0,7418.8,Продукт 69,Ноутбук,741.88,2022
2022-02-01,P048,1.0,5518.24,Продукт 48,Wi_Fi_роутер,689.78,2022
2022-11-22,P057,9.0,2440.68,Продукт 57,Смартфон,610.17,2022
2022-03-15,P004,5.0,3307.23,Продукт 4,Wi_Fi_роутер,367.47,2022
2022-12-15,P049,1.0,3575.36,Продукт 49,Телефизор,893.84,2022
2022-02-14,P029,2.0,3889.4,Продукт 29,Wi_Fi_роутер,777.88,2022
2022-01-22,P048,10.0,4828.46,Продукт 48,Wi_Fi_роутер,689.78,2022
2022-11-18,P013,4.0,3042.0780617614932,Продукт 13,Ноутбук,68.44,2022
2022-11-13,P031,5.0,1966.1,Продукт 31,Ноутбук,393.22,2022
2022-06-11,P088,8.0,5606.37,Продукт 88,Wi_Fi_роутер,622.93,2022
2022-01-16,P072,5.0,3042.0780617614932,Продукт 72,Смартфон,180.68,2022
2022-01-24,P079,3.0,4677.0,Продукт 79,Телефизор,935.4,2022
2022-06-02,P099,10.0,4766.37,Продукт 99,Ноутбук,680.91,2022
2022-05-14,P070,2.0,1665.46,Продукт 70,Планшет,832.73,2022
2022-07-14,P011,10.0,6552.7,Продукт 11,Wi_Fi_роутер,655.27,2022
2022-01-31,P098,6.0,3042.0780617614932,Продукт 98,Телефизор,758.04,2022
2022-02-20,P041,9.0,2286.1,Продукт 41,Телефизор,457.22,2022
2022-12-15,P026,7.0,1604.33,Продукт 26,Смартфон,229.19,2022
2022-03-03,P061,10.0,1906.23,Продукт 61,Ноутбук,635.41,2022
2022-11-07,P047,9.0,5587.38,Продукт 47,Телефизор,931.23,2022
2022-03-30,P036,1.0,1616.3,Продукт 36,Смартфон,808.15,2022
2022-05-29,P026,8.0,3042.0780617614932,Продукт 26,Смартфон,229.19,2022
2022-01-04,P065,9.0,2433.97,Продукт 65,Планшет,347.71,2022
2022-11-04,P030,8.0,309.51,Продукт 30,Планшет,103.17,2022
2022-10-23,P010,2.0,8213.9,Продукт 10,Смартфон,821.39,2022
2022-08-27,P024,4.0,3733.02,Продукт 24,Планшет,414.78,2022
2022-11-23,P057,3.0,6101.7,Продукт 57,Смартфон,610.17,2022
2022-11-25,P036,9.0,5657.05,Продукт 36,Смартфон,808.15,2022
2022-07-28,P024,1.0,4147.8,Продукт 24,Планшет,414.78,2022
2022-11-26,P032,6.0,3250.15,Продукт 32,Планшет,650.03,2022
2022-11-12,P082,8.0,1031.66,Продукт 82,Смартфон,147.38,2022
2022-09-23,P003,9.0,6269.22,Продукт 3,Смартфон,696.58,2022
2022-07-31,P061,2.0,3177.05,Продукт 61,Ноутбук,635.41,2022
2022-08-13,P026,5.0,229.19,Продукт 26,Смартфон,229.19,2022
2022-05-23,P095,6.0,452.51,Продукт 95,Ноутбук,452.51,2022
2022-05-16,P026,9.0,2291.9,Продукт 26,Смартфон,229.19,2022
2022-12-08,P015,5.0,537.93,Продукт 15,Wi_Fi_роутер,537.93,2022
2022-11-07,P004,9.0,734.94,Продукт 4,Wi_Fi_роутер,367.47,2022
2022-12-18,P038,8.0,3326.13,Продукт 38,Планшет,369.57,2022
2022-08-18,P050,8.0,3042.0780617614932,Продукт 50,Ноутбук,294.74,2022
2022-08-08,P044,10.0,2586.76,Продукт 44,Смартфон,646.69,2022
2022-04-16,P035,8.0,5068.9,Продукт 35,Телефизор,506.89,2022
2022-06-29,P034,6.0,1226.28,Продукт 34,Планшет,613.14,2022
2022-12-04,P002,8.0,1656.84,Продукт 2,Ноутбук,828.42,2022
2022-02-28,P099,10.0,4085.46,Продукт 99,Ноутбук,680.91,2022
2022-02-19,P045,7.0,3042.0780617614932,Продукт 45,Ноутбук,225.57,2022
2022-02-21,P093,9.0,608.37,Продукт 93,Ноутбук,608.37,2022
2022-09-19,P039,9.0,2058.2,Продукт 39,Телефизор,205.82,2022
2022-01-31,P000,9.0,1263.24,Продукт 0,Смартфон,140.36,2022
2022-08-29,P073,9.0,321.8,Продукт 73,Wi_Fi_роутер,32.18,2022
2022-06-04,P008,3.0,475.92,Продукт 8,Планшет,475.92,2022
2022-01-23,P080,1.0,5456.97,Продукт 80,Ноутбук,606.33,2022
2022-10-24,P052,4.0,2678.56,Продукт 52,Ноутбук,334.82,2022
2022-12-11,P091,5.0,4402.2,Продукт 91,Ноутбук,880.44,2022
2022-01-15,P069,2.0,3042.0780617614932,Продукт 69,Ноутбук,741.88,2022
2022-12-25,P057,10.0,3050.85,Продукт 57,Смартфон,610.17,2022
2022-02-01,P085,5.0,6296.85,Продукт 85,Смартфон,899.55,2022
2022-04-09,P056,9.0,3420.69,Продукт 56,Телефизор,488.67,2022
2022-02-06,P067,7.0,7318.24,Продукт 67,Смартфон,914.78,2022
2022-12-17,P035,5.0,1520.67,Продукт 35,Телефизор,506.89,2022
2022-02-11,P065,8.0,3042.0780617614932,Продукт 65,Планшет,347.71,2022
2022-07-05,P011,1.0,2621.08,Продукт 11,Wi_Fi_роутер,655.27,2022
2022-04-04,P083,10.0,3042.0780617614932,Продукт 83,Смартфон,279.55,2022
2022-01-17,P020,9.0,2964.5,Продукт 20,Смартфон,592.9,2022
2022-11-30,P027,1.0,54.77,Продукт 27,Ноутбук,54.77,2022
2022-09-11,P065,9.0,1043.13,Продукт 65,Планшет,347.71,2022
2022-05-25,P094,10.0,3404.03,Продукт 94,Ноутбук,486.29,2022
2022-05-30,P019,3.0,3612.04,Продукт 19,Планшет,903.01,2022
2022-06-01,P054,3.0,5201.76,Продукт 54,Планшет,866.96,2022
2022-09-06,P024,10.0,414.78,Продукт 24,Планшет,414.78,2022
2022-03-29,P086,1.0,41.52,Продукт 86,Wi_Fi_роутер,10.38,2022
2022-07-06,P053,3.0,2785.77,Продукт 53,Ноутбук,309.53,2022
2022-04-05,P025,7.0,1995.39,Продукт 25,Wi_Fi_роутер,665.13,2022
2022-09-03,P006,3.0,4525.62,Продукт 6,Смартфон,754.27,2022
2022-05-13,P032,2.0,5200.24,Продукт 32,Планшет,650.03,2022
2022-10-31,P080,7.0,5456.97,Продукт 80,Ноутбук,606.33,2022
2022-10-01,P066,8.0,3042.0780617614932,Продукт 66,Планшет,39.34,2022
2022-11-19,P088,9.0,5606.37,Продукт 88,Wi_Fi_роутер,622.93,2022
2022-04-18,P068,5.0,2674.71,Продукт 68,Смартфон,297.19,2022
2022-12-03,P039,9.0,1646.56,Продукт 39,Телефизор,205.82,2022
2022-07-25,P030,8.0,3042.0780617614932,Продукт 30,Планшет,103.17,2022
2022-01-05,P089,5.0,3711.33,Продукт 89,Ноутбук,530.19,2022
2022-05-11,P038,1.0,739.14,Продукт 38,Планшет,369.57,2022
2022-11-23,P010,10.0,1642.78,Продукт 10,Смартфон,821.39,2022
2022-11-24,P066,5.0,157.36,Продукт 66,Планшет,39.34,2022
2022-08-26,P096,10.0,2885.22,Продукт 96,Смартфон,320.58,2022
2022-12-16,P002,9.0,8284.2,Продукт 2,Ноутбук,828.42,2022
2022-11-18,P070,10.0,8327.3,Продукт 70,Планшет,832.73,2022
2022-12-29,P009,2.0,2374.36,Продукт 9,Смартфон,593.59,2022
2022-08-04,P015,10.0,3042.0780617614932,Продукт 15,Wi_Fi_роутер,537.93,2022
2022-08-28,P050,8.0,2357.92,Продукт 50,Ноутбук,294.74,2022
2022-06-30,P038,4.0,1847.85,Продукт 38,Планшет,369.57,2022
2022-05-09,P047,2.0,3724.92,Продукт 47,Телефизор,931.23,2022
2022-09-25,P004,2.0,2572.29,Продукт 4,Wi_Fi_роутер,367.47,2022
2022-01-26,P059,3.0,4078.32,Продукт 59,Wi_Fi_роутер,509.79,2022
2022-08-08,P052,7.0,334.82,Продукт 52,Ноутбук,334.82,2022
2022-02-07,P017,5.0,493.1,Продукт 17,Ноутбук,246.55,2022
2022-02-09,P057,3.0,1220.34,Продукт 57,Смартфон,610.17,2022
2022-07-17,P099,8.0,4085.46,Продукт 99,Ноутбук,680.91,2022
2022-05-23,P053,9.0,2785.77,Продукт 53,Ноутбук,309.53,2022
2022-07-20,P047,4.0,3042.0780617614932,Продукт 47,Телефизор,931.23,2022
2022-05-24,P079,6.0,2806.2,Продукт 79,Телефизор,935.4,2022
2022-02-13,P020,10.0,3557.4,Продукт 20,Смартфон,592.9,2022
2022-08-27,P096,7.0,2564.64,Продукт 96,Смартфон,320.58,2022
2022-04-10,P018,7.0,3175.55,Продукт 18,Wi_Fi_роутер,453.65,2022
2022-02-19,P090,1.0,8646.0,Продукт 90,Wi_Fi_роутер,864.6,2022
2022-11-06,P094,10.0,972.58,Продукт 94,Ноутбук,486.29,2022
2022-06-02,P097,7.0,4049.1,Продукт 97,Телефизор,809.82,2022
2022-07-04,P041,7.0,3042.0780617614932,Продукт 41,Телефизор,457.22,2022
2022-05-14,P097,8.0,4049.1,Продукт 97,Телефизор,809.82,2022
2022-07-21,P006,1.0,4525.62,Продукт 6,Смартфон,754.27,2022
2022-01-19,P054,4.0,6935.68,Продукт 54,Планшет,866.96,2022
2022-11-29,P043,8.0,7621.44,Продукт 43,Планшет,952.68,2022
2022-04-02,P005,1.0,2871.06,Продукт 5,Телефизор,957.02,2022
2022-01-20,P085,6.0,8995.5,Продукт 85,Смартфон,899.55,2022
2022-07-19,P061,6.0,4447.87,Продукт 61,Ноутбук,635.41,2022
2022-08-24,P013,4.0,136.88,Продукт 13,Ноутбук,68.44,2022
2022-09-03,P060,10.0,3185.37,Продукт 60,Wi_Fi_роутер,353.93,2022
2022-12-29,P031,10.0,1966.1,Продукт 31,Ноутбук,393.22,2022
2022-02-03,P092,4.0,646.22,Продукт 92,Телефизор,646.22,2022
2022-07-13,P007,3.0,697.38,Продукт 7,Wi_Fi_роутер,697.38,2022
2022-02-10,P098,5.0,2274.12,Продукт 98,Телефизор,758.04,2022
2022-12-20,P018,4.0,3175.55,Продукт 18,Wi_Fi_роутер,453.65,2022
2022-05-03,P041,4.0,3042.0780617614932,Продукт 41,Телефизор,457.22,2022
2022-10-16,P026,2.0,2291.9,Продукт 26,Смартфон,229.19,2022
2022-10-03,P052,6.0,3013.38,Продукт 52,Ноутбук,334.82,2022
2022-02-17,P080,5.0,6063.3,Продукт 80,Ноутбук,606.33,2022
2022-03-14,P033,5.0,4361.9,Продукт 33,Телефизор,436.19,2022
2022-06-04,P070,1.0,4163.65,Продукт 70,Планшет,832.73,2022
2022-05-10,P090,9.0,1729.2,Продукт 90,Wi_Fi_роутер,864.6,2022
2022-02-24,P057,4.0,1220.34,Продукт 57,Смартфон,610.17,2022
2022-07-08,P020,2.0,5336.1,Продукт 20,Смартфон,592.9,2022
2022-02-14,P049,2.0,4469.2,Продукт 49,Телефизор,893.84,2022
2022-06-24,P014,3.0,7243.68,Продукт 14,Wi_Fi_роутер,905.46,2022
2022-02-21,P087,2.0,245.07,Продукт 87,Wi_Fi_роутер,245.07,2022
2022-12-29,P061,2.0,3042.0780617614932,Продукт 61,Ноутбук,635.41,2022
2022-05-02,P026,7.0,1833.52,Продукт 26,Смартфон,229.19,2022
2022-08-30,P098,9.0,6064.32,Продукт 98,Телефизор,758.04,2022
2022-07-09,P090,4.0,8646.0,Продукт 90,Wi_Fi_роутер,864.6,2022
2022-06-28,P019,6.0,2709.03,Продукт 19,Планшет,903.01,2022
2022-06-04,P047,3.0,3724.92,Продукт 47,Телефизор,931.23,2022
2022-09-30,P000,2.0,1122.88,Продукт 0,Смартфон,140.36,2022
2022-08-10,P082,2.0,294.76,Продукт 82,Смартфон,147.38,2022
2022-08-25,P058,9.0,5288.9,Продукт 58,Смартфон,528.89,2022
2022-04-09,P092,9.0,1938.66,Продукт 92,Телефизор,646.22,2022
2022-01-28,P005,8.0,3828.08,Продукт 5,Телефизор,957.02,2022
2022-12-20,P033,9.0,3042.0780617614932,Продукт 33,Телефизор,436.19,2022
2022-11-24,P007,6.0,5579.04,Продукт 7,Wi_Fi_роутер,697.38,2022
2022-01-02,P082,10.0,1179.04,Продукт 82,Смартфон,147.38,2022
2022-09-25,P036,6.0,7273.35,Продукт 36,Смартфон,808.15,2022
2022-11-21,P047,1.0,3042.0780617614932,Продукт 47,Телефизор,931.23,2022
2022-09-30,P021,6.0,4670.75,Продукт 21,Ноутбук,934.15,2022
2022-03-24,P041,8.0,2286.1,Продукт 41,Телефизор,457.22,2022
2022-06-02,P069,5.0,4451.28,Продукт 69,Ноутбук,741.88,2022
2022-04-28,P028,1.0,698.46,Продукт 28,Wi_Fi_роутер,698.46,2022
2022-03-09,P096,1.0,320.58,Продукт 96,Смартфон,320.58,2022
2022-05-16,P043,4.0,952.68,Продукт 43,Планшет,952.68,2022
2022-03-24,P099,8.0,680.91,Продукт 99,Ноутбук,680.91,2022
2022-10-24,P088,4.0,1868.79,Продукт 88,Wi_Fi_роутер,622.93,2022
2022-05-23,P062,1.0,553.65,Продукт 62,Телефизор,553.65,2022
2022-01-15,P096,6.0,961.74,Продукт 96,Смартфон,320.58,2022
2022-02-01,P065,6.0,1390.84,Продукт 65,Планшет,347.71,2022
2022-12-22,P042,2.0,2695.5,Продукт 42,Смартфон,269.55,2022
2022-10-25,P021,5.0,3736.6,Продукт 21,Ноутбук,934.15,2022
2022-08-11,P060,5.0,1061.79,Продукт 60,Wi_Fi_роутер,353.93,2022
2022-05-04,P070,9.0,2498.19,Продукт 70,Планшет,832.73,2022
2022-07-01,P004,3.0,1469.88,Продукт 4,Wi_Fi_роутер,367.47,2022
2022-07-04,P038,6.0,369.57,Продукт 38,Планшет,369.57,2022
2022-10-20,P042,5.0,1078.2,Продукт 42,Смартфон,269.55,2022
2022-12-27,P077,10.0,3674.12,Продукт 77,Смартфон,918.53,2022
2022-02-06,P040,10.0,2921.4,Продукт 40,Смартфон,973.8,2022
2022-09-05,P010,3.0,3042.0780617614932,Продукт 10,Смартфон,821.39,2022
2022-06-20,P088,10.0,4983.44,Продукт 88,Wi_Fi_роутер,622.93,2022
2022-11-07,P031,7.0,2752.54,Продукт 31,Ноутбук,393.22,2022
2022-12-12,P036,1.0,4848.9,Продукт 36,Смартфон,808.15,2022
2022-03-31,P047,10.0,9312.3,Продукт 47,Телефизор,931.23,2022
2022-11-22,P068,6.0,2080.33,Продукт 68,Смартфон,297.19,2022
2022-10-01,P051,8.0,8920.62,Продукт 51,Телефизор,991.18,2022
2022-06-05,P049,6.0,8044.56,Продукт 49,Телефизор,893.84,2022
2022-09-30,P060,8.0,2831.44,Продукт 60,Wi_Fi_роутер,353.93,2022
2022-03-01,P074,7.0,2187.32,Продукт 74,Планшет,546.83,2022
2022-12-10,P030,3.0,309.51,Продукт 30,Планшет,103.17,2022
2022-04-04,P040,5.0,973.8,Продукт 40,Смартфон,973.8,2022
2022-06-08,P077,2.0,5511.18,Продукт 77,Смартфон,918.53,2022
2022-03-12,P097,9.0,4049.1,Продукт 97,Телефизор,809.82,2022
2022-03-04,P021,8.0,3736.6,Продукт 21,Ноутбук,934.15,2022
